Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2000-01-03,0.8421505093574524,0.8463821917967449,0.7650355602037866,0.7890165672669442,535796800
2000-01-04,0.7711488604545593,0.8322759248125872,0.7612741972199477,0.8144081442752411,512377600
2000-01-05,0.7824333310127258,0.8318058509784071,0.7749104107282833,0.7805525883855852,778321600
2000-01-06,0.7147226929664612,0.8050036455635722,0.7147226929664612,0.7984210727392759,767972800
2000-01-07,0.7485782504081726,0.7598635058852793,0.718484922198628,0.7260078399021651,460734400
2000-01-10,0.7354124784469604,0.7692672986890753,0.7128420625616584,0.7673865562589206,505064000
2000-01-11,0.6977953910827637,0.7476381055639649,0.6808680055564764,0.7217764021916082,441548800
2000-01-12,0.6559466123580933,0.7184850760082616,0.6507737295467325,0.7147227374292697,976068800
2000-01-13,0.7278883457183838,0.7429350310914798,0.6959142836948137,0.7108429926802966,1032684800
2000-01-14,0.755631148815155,0.769267246196933,0.7476380317005068,0.7523398623429992,390376000
2000-01-18,0.7819629907608032,0.7974806831230938,0.7556310937315199,0.7598635797438867,459177600
2000-01-19,0.8017122149467468,0.8181694476330795,0.7777312109578366,0.7946586416825042,597643200
2000-01-20,0.8539058566093445,0.9140925114846773,0.8539058566093445,0.8689524952161269,1831132800
2000-01-21,0.8374486565589905,0.8595481172727322,0.8289845385460394,0.8595481172727322,495924800
2000-01-24,0.7993614077568054,0.848262862603633,0.7908972395034265,0.8158185919186416,440876800
2000-01-25,0.8445013761520386,0.8510848524888667,0.7702083709970506,0.7899568914914853,497145600
2000-01-26,0.8289844393730164,0.8590778164135922,0.8256932038371592,0.8275738955079059,367158400
2000-01-27,0.8275736570358276,0.8501441102172549,0.8050032540784865,0.818639344580213,340144000
2000-01-28,0.7645655274391174,0.834156769598604,0.7570426073550659,0.8139380963137625,423348800
2000-01-31,0.780552327632904,0.781492723744384,0.7109611570915573,0.7598635127321367,701680000
2000-02-01,0.7542204856872559,0.7899568964742263,0.7523397937809388,0.7824331243668206,318035200
2000-02-02,0.7434056997299194,0.7683270596827173,0.7297695492928113,0.7579830502111938,464195200
2000-02-03,0.7772612571716309,0.7843148321966601,0.7542205932836393,0.75469079143935,475193600
2000-02-04,0.8125274181365967,0.8275740594128421,0.779612093037055,0.7819630334272543,425320000
2000-02-07,0.8581375479698181,0.8595481422688019,0.7970104891870416,0.8125273780446204,441067200
2000-02-08,0.8642510771751404,0.8736546401040516,0.8369787758956907,0.857667598732099,408643200
2000-02-09,0.8473227620124817,0.8811784423541813,0.8459122677079708,0.8586080222757977,299364800
2000-02-10,0.8539058566093445,0.8567269443977986,0.8275739125908148,0.8492039766631189,302982400
2000-02-11,0.8181694149971008,0.8586075998352025,0.8144079312886661,0.8548461161267678,212251200
2000-02-14,0.8713034987449646,0.8717736968458087,0.817229160200543,0.8224011886375032,367539200
2000-02-15,0.8952844142913818,0.9023379877714219,0.866601629938005,0.8670718279907252,485744000
2000-02-16,0.8586075305938721,0.8887017081430201,0.8435608938361572,0.8858798171157196,378246400
2000-02-17,0.8642510771751404,0.8689528586395959,0.8510851247715101,0.8666019679073682,289497600
2000-02-18,0.8369784951210022,0.8680121709820915,0.8341565532892499,0.8623699949381838,233441600
2000-02-22,0.8562569618225098,0.879767773744625,0.8026527646660798,0.8285145171528867,422296000
2000-02-23,0.8745946884155273,0.8952844070499312,0.8350968469280304,0.8519071554263038,473099200
2000-02-24,0.8667187690734863,0.896224827486641,0.840739899260435,0.8825886819049066,376432000
2000-02-25,0.8303951025009155,0.8802378586550608,0.8285144105600605,0.8637806239060458,249144000
2000-02-28,0.8520250916481018,0.8651910389655711,0.8153483877982999,0.8285143351157692,328328000
2000-02-29,0.862369954586029,0.8821184738495345,0.8468523137958958,0.8543759849386794,368961600
2000-03-01,0.9803923964500427,0.9935583427085591,0.8915228618942476,0.8919930599108805,1077003200
2000-03-02,0.9178552031517029,0.9625251415011984,0.907980537733684,0.9554723686999923,311259200
2000-03-03,0.9629950523376465,0.9647587223247138,0.9028083826417262,0.9394842405422835,323366400
2000-03-06,0.9455972909927368,0.9714589868610133,0.9404244093987816,0.9479481807520466,210560000
2000-03-07,0.9244376420974731,0.9587635153330364,0.9112716913334663,0.9512397418030252,273011200
2000-03-08,0.9178552031517029,0.9324317505866083,0.8919934960074859,0.9244377777063956,271230400
2000-03-09,0.9197357296943665,0.9404245469957443,0.8896423474976967,0.9093908690266947,276718400
2000-03-10,0.9460678100585938,0.962525048440149,0.9103313405032656,0.915504223852509,248606400
2000-03-13,0.9126821756362915,0.9517098250371835,0.8990460283416609,0.9187953538953644,303956800
2000-03-14,0.8595484495162964,0.9347826835601483,0.8576676564453577,0.9119771133166212,428579200
2000-03-15,0.8745946884155273,0.9046888702692989,0.8586076534077313,0.8698929088227673,443609600
2000-03-16,0.9145630598068237,0.9178551504812357,0.8614290538279069,0.8825889781892375,378100800
2000-03-17,0.9404243230819702,0.9404243230819702,0.899986089845918,0.9037484774182383,305043200
2000-03-20,0.9253780841827393,0.9498291942089203,0.920676202623231,0.9291403729266001,204489600
2000-03-21,1.0151886940002441,1.0288247410246174,0.9150338813196557,0.9220866523265089,524328000
2000-03-22,1.0847796201705933,1.0861910178707248,0.9897969043589276,0.9989663185683441,567996800
2000-03-23,1.0631507635116577,1.1313314102351595,1.0532760991853225,1.068322742755027,562564800
2000-03-24,1.0434013605117798,1.0828992114168234,1.0194203502653245,1.0716139533110223,446913600
2000-03-27,1.0499848127365112,1.0890124682787012,1.0297652858803616,1.0354083673548868,279182400
2000-03-28,1.0466935634613037,1.0683227816453427,1.0316460153096936,1.032586411732989,202966400
2000-03-29,1.0227123498916626,1.0490442481613458,1.0068424351138094,1.0485741504902104,239836800
2000-03-30,0.9460678100585938,1.0358784790103024,0.9437168190533307,1.0048439914655005,414400000
2000-03-31,1.0217723846435547,1.032586543094225,0.9479486443690686,0.9587637068540141,404633600
2000-04-03,1.0029627084732056,1.0495141156941563,0.9738097311185073,1.0194199388114524,328563200
2000-04-04,0.957822859287262,1.0006119867725727,0.8783569780709507,0.9977908989204453,660329600
2000-04-05,0.980863630771637,0.9996717567957617,0.9329017140762745,0.9514746908121922,457665600
2000-04-06,0.9418357610702515,1.0118971743452885,0.9272584171177918,0.9827441940597484,259627200
2000-04-07,0.9912076592445374,0.9921479550251862,0.9441868433189398,0.9573527923159703,242435200
2000-04-10,0.9404243230819702,0.9987311851852931,0.9385436315367824,0.9907372165242516,212262400
2000-04-11,0.8985757231712341,0.939484059733388,0.8882308635060427,0.9291401041020745,541822400
2000-04-12,0.8219310641288757,0.8952845860819388,0.7890166416575832,0.8952845860819388,941136000
2000-04-13,0.8562569618225098,0.9028083875089792,0.8162889130340678,0.8388593788647751,529827200
2000-04-14,0.8416805863380432,0.8877609665704557,0.8200504635412393,0.8224014044382459,667620800
2000-04-17,0.9319612383842468,0.9324314364723616,0.8205204242448348,0.8238125642232402,409561600
2000-04-18,0.9545316100120544,0.9545316100120544,0.8981055315315049,0.9291401107490992,390924800
2000-04-19,0.9112716913223267,0.9799225337585192,0.9009268291754441,0.949359049529499,520150400
2000-04-20,0.89434415102005,0.9385438794708649,0.8807080036730051,0.9305507122838332,722120000
2000-04-24,0.9065698385238647,0.9065698385238647,0.863310504692129,0.8651911968048287,443620800
2000-04-25,0.965346097946167,0.9686381883573397,0.9183252752704466,0.9187954734523804,391641600
2000-04-26,0.9126821756362915,0.9629949817280643,0.9028083164452049,0.9526501208304627,366912000
2000-04-27,0.9535905122756958,0.9554721083349967,0.8770637344320827,0.8816483920948316,326603200
2000-04-28,0.9333716034889221,0.959233398802826,0.9126819864310393,0.9564123111113779,249580800
2000-05-01,0.9352527260780334,0.9413659052300544,0.9169147957937351,0.9394843088864461,226195200
2000-05-02,0.8868202567100525,0.9498289059014332,0.883999168809945,0.9272584950810503,236432000
2000-05-03,0.8656612038612366,0.9122118139509037,0.8397995082713707,0.8948141852579855,489798400
2000-05-04,0.8327463865280151,0.867072268073592,0.831805989945276,0.8661318714908528,399515200
2000-05-05,0.8510850667953491,0.8633106218939818,0.8329813310082402,0.833686578090218,284076800
2000-05-08,0.8285145163536072,0.8553165646818516,0.827574120038992,0.8433260596534807,184900800
2000-05-09,0.7932482957839966,0.8369786327799663,0.7890166630550837,0.8299250577551727,327140800
2000-05-10,0.7471679449081421,0.7899570861797353,0.7429354579565342,0.7829035104670701,535091200
2000-05-11,0.773499608039856,0.7843146655646233,0.7448168234977242,0.7626846007391921,499744000
2000-05-12,0.8097059726715088,0.8313352287960393,0.7881930355428901,0.797480424318806,306913600
2000-05-15,0.7598634958267212,0.8129974318904254,0.753280070279485,0.8129974318904254,678932800
2000-05-16,0.7951288819313049,0.8205203809349582,0.7730294725081824,0.7863125426842436,440451200
2000-05-17,0.7626848220825195,0.78008240631723,0.7551610483167276,0.7796122081249565,398092800
2000-05-18,0.7579829692840576,0.7894868499602016,0.7570425729262443,0.7749103548452797,373777600
2000-05-19,0.7071998119354248,0.7466976589454455,0.7024971276512957,0.7466976589454455,740667200
2000-05-22,0.6766353845596313,0.7053190246699527,0.6470122020898403,0.7053190246699527,755507200
2000-05-23,0.6456018090248108,0.7024972470694881,0.6441912646651625,0.6808680296701651,517585600
2000-05-24,0.65970778465271,0.675224618850371,0.6244415812087736,0.6484225814699767,678462400
2000-05-25,0.6565337777137756,0.6970899438983579,0.6470121913221225,0.6658211691009226,406750400
2000-05-26,0.6498335003852844,0.6761654052297766,0.6413702334683506,0.6620590563340116,181148800
